"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
37.0,"blue-collar","single","secondary","no",111.0,"yes","no","unknown",9.0,"may",217.0,2.0,-1.0,0.0,"unknown","no"
32.0,"blue-collar","divorced","secondary","no",739.0,"yes","no","unknown",9.0,"may",171.0,1.0,-1.0,0.0,"unknown","no"
54.0,"admin.","married","secondary","no",222.0,"yes","no","unknown",9.0,"may",45.0,2.0,-1.0,0.0,"unknown","no"
28.0,"management","single","tertiary","no",3285.0,"yes","no","unknown",9.0,"may",98.0,1.0,-1.0,0.0,"unknown","no"
29.0,"blue-collar","married","primary","yes",-43.0,"yes","no","unknown",9.0,"may",484.0,1.0,-1.0,0.0,"unknown","no"
29.0,"admin.","divorced","secondary","no",0.0,"no","no","unknown",9.0,"may",393.0,1.0,-1.0,0.0,"unknown","no"
32.0,"admin.","single","secondary","no",-227.0,"yes","yes","unknown",9.0,"may",646.0,1.0,-1.0,0.0,"unknown","no"
33.0,"blue-collar","married","secondary","no",1790.0,"yes","yes","unknown",9.0,"may",143.0,1.0,-1.0,0.0,"unknown","no"
29.0,"services","single","secondary","no",262.0,"yes","no","unknown",9.0,"may",134.0,1.0,-1.0,0.0,"unknown","no"
32.0,"blue-collar","single","secondary","no",160.0,"yes","no","unknown",9.0,"may",190.0,1.0,-1.0,0.0,"unknown","no"
55.0,"services","married","secondary","no",186.0,"yes","yes","unknown",9.0,"may",241.0,1.0,-1.0,0.0,"unknown","no"
27.0,"blue-collar","married","tertiary","no",350.0,"no","no","unknown",9.0,"may",24.0,1.0,-1.0,0.0,"unknown","no"
26.0,"technician","single","secondary","no",57.0,"yes","no","unknown",9.0,"may",404.0,2.0,-1.0,0.0,"unknown","no"
30.0,"services","married","secondary","no",0.0,"yes","no","unknown",9.0,"may",20.0,1.0,-1.0,0.0,"unknown","no"
41.0,"blue-collar","single","secondary","no",184.0,"yes","no","unknown",9.0,"may",1054.0,2.0,-1.0,0.0,"unknown","no"
27.0,"technician","single","secondary","no",527.0,"yes","no","unknown",9.0,"may",118.0,1.0,-1.0,0.0,"unknown","no"
31.0,"services","married","secondary","no",1129.0,"yes","no","unknown",9.0,"may",231.0,2.0,-1.0,0.0,"unknown","no"
38.0,"blue-collar","married","secondary","no",171.0,"yes","no","unknown",9.0,"may",286.0,5.0,-1.0,0.0,"unknown","no"
35.0,"management","single","tertiary","no",-202.0,"yes","no","unknown",9.0,"may",1461.0,2.0,-1.0,0.0,"unknown","no"
28.0,"blue-collar","married","secondary","no",948.0,"yes","no","unknown",9.0,"may",455.0,1.0,-1.0,0.0,"unknown","no"
32.0,"services","married","secondary","no",59.0,"yes","yes","unknown",9.0,"may",202.0,2.0,-1.0,0.0,"unknown","no"
41.0,"services","married","secondary","no",510.0,"yes","no","unknown",9.0,"may",231.0,2.0,-1.0,0.0,"unknown","no"
24.0,"student","single","secondary","no",304.0,"no","no","unknown",9.0,"may",180.0,3.0,-1.0,0.0,"unknown","no"
29.0,"blue-collar","married","primary","no",608.0,"yes","no","unknown",9.0,"may",184.0,2.0,-1.0,0.0,"unknown","no"
29.0,"student","single","secondary","no",510.0,"yes","no","unknown",9.0,"may",25.0,6.0,-1.0,0.0,"unknown","no"
31.0,"services","single","secondary","yes",68.0,"yes","no","unknown",9.0,"may",169.0,2.0,-1.0,0.0,"unknown","no"
29.0,"admin.","single","secondary","no",43.0,"yes","no","unknown",9.0,"may",179.0,2.0,-1.0,0.0,"unknown","no"
59.0,"blue-collar","married","secondary","no",1376.0,"no","yes","unknown",9.0,"may",61.0,4.0,-1.0,0.0,"unknown","no"
50.0,"blue-collar","married","primary","no",89.0,"yes","no","unknown",9.0,"may",210.0,3.0,-1.0,0.0,"unknown","no"
51.0,"management","married","tertiary","no",91.0,"yes","no","unknown",9.0,"may",178.0,2.0,-1.0,0.0,"unknown","no"
29.0,"blue-collar","single","secondary","no",348.0,"yes","no","unknown",9.0,"may",185.0,2.0,-1.0,0.0,"unknown","no"
37.0,"blue-collar","married","primary","no",2378.0,"yes","no","unknown",9.0,"may",460.0,2.0,-1.0,0.0,"unknown","no"
35.0,"blue-collar","married","secondary","no",73.0,"no","no","unknown",9.0,"may",134.0,3.0,-1.0,0.0,"unknown","no"
41.0,"blue-collar","single","primary","no",156.0,"yes","no","unknown",9.0,"may",47.0,5.0,-1.0,0.0,"unknown","no"
57.0,"blue-collar","married","secondary","no",221.0,"yes","no","unknown",9.0,"may",122.0,2.0,-1.0,0.0,"unknown","no"
40.0,"management","married","tertiary","no",4190.0,"no","no","unknown",9.0,"may",260.0,4.0,-1.0,0.0,"unknown","no"
32.0,"blue-collar","married","secondary","no",120.0,"yes","yes","unknown",9.0,"may",214.0,3.0,-1.0,0.0,"unknown","no"
43.0,"blue-collar","single","primary","no",0.0,"no","no","unknown",9.0,"may",71.0,3.0,-1.0,0.0,"unknown","no"
35.0,"self-employed","married","secondary","no",351.0,"yes","no","unknown",9.0,"may",298.0,2.0,-1.0,0.0,"unknown","no"
35.0,"management","single","tertiary","no",123.0,"yes","no","unknown",9.0,"may",83.0,3.0,-1.0,0.0,"unknown","no"
28.0,"self-employed","single","secondary","no",123.0,"yes","no","unknown",9.0,"may",97.0,1.0,-1.0,0.0,"unknown","no"
32.0,"blue-collar","single","primary","no",12.0,"yes","no","unknown",9.0,"may",153.0,4.0,-1.0,0.0,"unknown","no"
54.0,"management","married","tertiary","no",154.0,"no","no","unknown",9.0,"may",155.0,3.0,-1.0,0.0,"unknown","no"
27.0,"blue-collar","married","secondary","no",564.0,"yes","no","unknown",9.0,"may",257.0,3.0,-1.0,0.0,"unknown","no"
48.0,"blue-collar","married","primary","no",418.0,"yes","no","unknown",9.0,"may",102.0,3.0,-1.0,0.0,"unknown","no"
34.0,"blue-collar","divorced","secondary","no",-294.0,"yes","no","unknown",12.0,"may",163.0,2.0,-1.0,0.0,"unknown","no"
49.0,"admin.","married","secondary","yes",15.0,"no","no","unknown",12.0,"may",290.0,5.0,-1.0,0.0,"unknown","no"
49.0,"management","divorced","tertiary","yes",0.0,"yes","no","unknown",12.0,"may",345.0,2.0,-1.0,0.0,"unknown","no"
39.0,"unemployed","divorced","secondary","no",507.0,"yes","no","unknown",12.0,"may",150.0,7.0,-1.0,0.0,"unknown","no"
25.0,"blue-collar","single","secondary","no",249.0,"yes","no","unknown",12.0,"may",149.0,5.0,-1.0,0.0,"unknown","no"
37.0,"management","married","tertiary","no",0.0,"yes","no","unknown",12.0,"may",346.0,4.0,-1.0,0.0,"unknown","no"
43.0,"technician","single","tertiary","no",16.0,"yes","no","unknown",12.0,"may",282.0,4.0,-1.0,0.0,"unknown","no"
54.0,"management","married","primary","no",113.0,"no","no","unknown",12.0,"may",76.0,3.0,-1.0,0.0,"unknown","no"
37.0,"blue-collar","married","secondary","no",194.0,"yes","no","unknown",12.0,"may",566.0,7.0,-1.0,0.0,"unknown","no"
57.0,"unemployed","married","secondary","no",3867.0,"yes","no","unknown",12.0,"may",71.0,2.0,-1.0,0.0,"unknown","no"
34.0,"blue-collar","single","secondary","no",381.0,"yes","no","unknown",12.0,"may",102.0,1.0,-1.0,0.0,"unknown","no"
43.0,"blue-collar","married","primary","no",1558.0,"yes","no","unknown",12.0,"may",110.0,3.0,-1.0,0.0,"unknown","no"
31.0,"entrepreneur","single","tertiary","yes",37.0,"yes","no","unknown",12.0,"may",281.0,1.0,-1.0,0.0,"unknown","no"
34.0,"technician","single","secondary","no",-89.0,"yes","no","unknown",12.0,"may",209.0,1.0,-1.0,0.0,"unknown","no"
46.0,"services","married","secondary","no",997.0,"yes","no","unknown",12.0,"may",398.0,1.0,-1.0,0.0,"unknown","no"
37.0,"technician","married","secondary","no",183.0,"yes","no","unknown",12.0,"may",194.0,2.0,-1.0,0.0,"unknown","no"
30.0,"services","single","secondary","no",122.0,"yes","no","unknown",12.0,"may",501.0,2.0,-1.0,0.0,"unknown","no"
39.0,"blue-collar","single","primary","no",446.0,"yes","no","unknown",12.0,"may",183.0,1.0,-1.0,0.0,"unknown","no"
58.0,"blue-collar","married","secondary","no",1166.0,"yes","no","unknown",12.0,"may",493.0,1.0,-1.0,0.0,"unknown","no"
56.0,"blue-collar","married","primary","no",1399.0,"yes","no","unknown",12.0,"may",80.0,4.0,-1.0,0.0,"unknown","no"
33.0,"technician","single","secondary","no",14.0,"yes","no","unknown",12.0,"may",188.0,1.0,-1.0,0.0,"unknown","no"
56.0,"retired","married","primary","no",13.0,"yes","no","unknown",12.0,"may",123.0,2.0,-1.0,0.0,"unknown","no"
48.0,"technician","divorced","secondary","no",164.0,"yes","no","unknown",12.0,"may",139.0,2.0,-1.0,0.0,"unknown","no"
31.0,"blue-collar","single","primary","no",985.0,"yes","no","unknown",12.0,"may",178.0,2.0,-1.0,0.0,"unknown","no"
29.0,"admin.","married","primary","no",624.0,"yes","no","unknown",12.0,"may",246.0,1.0,-1.0,0.0,"unknown","no"
31.0,"blue-collar","married","primary","no",-464.0,"yes","yes","unknown",12.0,"may",256.0,4.0,-1.0,0.0,"unknown","no"
30.0,"management","divorced","secondary","no",37.0,"no","no","unknown",12.0,"may",262.0,2.0,-1.0,0.0,"unknown","no"
31.0,"blue-collar","married","secondary","no",286.0,"yes","yes","unknown",12.0,"may",260.0,2.0,-1.0,0.0,"unknown","no"
32.0,"management","single","tertiary","no",1345.0,"yes","no","unknown",12.0,"may",289.0,3.0,-1.0,0.0,"unknown","no"
45.0,"blue-collar","married","secondary","no",27.0,"yes","no","unknown",12.0,"may",299.0,5.0,-1.0,0.0,"unknown","no"
32.0,"management","married","tertiary","no",-24.0,"yes","no","unknown",12.0,"may",93.0,4.0,-1.0,0.0,"unknown","no"
38.0,"management","married","tertiary","no",551.0,"yes","no","unknown",12.0,"may",1875.0,4.0,-1.0,0.0,"unknown","no"
58.0,"entrepreneur","married","tertiary","no",146.0,"yes","no","unknown",12.0,"may",186.0,6.0,-1.0,0.0,"unknown","no"
36.0,"blue-collar","single","secondary","no",90.0,"yes","no","unknown",12.0,"may",13.0,5.0,-1.0,0.0,"unknown","no"
44.0,"management","single","tertiary","no",295.0,"yes","no","unknown",12.0,"may",103.0,8.0,-1.0,0.0,"unknown","no"
33.0,"blue-collar","divorced","secondary","no",176.0,"yes","no","unknown",12.0,"may",157.0,5.0,-1.0,0.0,"unknown","no"
25.0,"admin.","single","secondary","no",1.0,"yes","yes","unknown",12.0,"may",24.0,12.0,-1.0,0.0,"unknown","no"
37.0,"blue-collar","single","secondary","no",336.0,"yes","no","unknown",12.0,"may",152.0,5.0,-1.0,0.0,"unknown","no"
45.0,"blue-collar","married","primary","no",333.0,"yes","no","unknown",13.0,"may",160.0,3.0,-1.0,0.0,"unknown","no"
22.0,"services","single","secondary","no",395.0,"yes","no","unknown",13.0,"may",70.0,1.0,-1.0,0.0,"unknown","no"
28.0,"technician","single","secondary","no",216.0,"yes","no","unknown",13.0,"may",66.0,1.0,-1.0,0.0,"unknown","no"
24.0,"admin.","single","secondary","no",845.0,"yes","no","unknown",13.0,"may",105.0,1.0,-1.0,0.0,"unknown","no"
26.0,"blue-collar","single","secondary","no",309.0,"yes","no","unknown",13.0,"may",210.0,1.0,-1.0,0.0,"unknown","no"
27.0,"blue-collar","single","secondary","no",71.0,"yes","no","unknown",13.0,"may",174.0,1.0,-1.0,0.0,"unknown","no"
23.0,"admin.","single","secondary","no",281.0,"yes","no","unknown",13.0,"may",124.0,1.0,-1.0,0.0,"unknown","no"
24.0,"technician","single","tertiary","no",596.0,"yes","no","unknown",13.0,"may",451.0,1.0,-1.0,0.0,"unknown","no"
50.0,"management","married","primary","no",478.0,"no","no","unknown",13.0,"may",126.0,5.0,-1.0,0.0,"unknown","no"
26.0,"admin.","single","secondary","no",92.0,"yes","no","unknown",13.0,"may",259.0,1.0,-1.0,0.0,"unknown","no"
25.0,"services","single","secondary","no",382.0,"yes","no","unknown",13.0,"may",392.0,1.0,-1.0,0.0,"unknown","no"
45.0,"blue-collar","married","secondary","no",4646.0,"yes","no","unknown",13.0,"may",118.0,1.0,-1.0,0.0,"unknown","no"
49.0,"retired","married","primary","no",2665.0,"yes","no","unknown",13.0,"may",67.0,1.0,-1.0,0.0,"unknown","no"
43.0,"blue-collar","married","unknown","no",24.0,"yes","no","unknown",13.0,"may",23.0,2.0,-1.0,0.0,"unknown","no"
59.0,"retired","married","secondary","no",2376.0,"no","no","unknown",13.0,"may",766.0,1.0,-1.0,0.0,"unknown","no"
47.0,"admin.","married","secondary","no",3960.0,"yes","no","unknown",13.0,"may",110.0,1.0,-1.0,0.0,"unknown","no"
44.0,"blue-collar","married","primary","no",23.0,"yes","no","unknown",13.0,"may",135.0,1.0,-1.0,0.0,"unknown","no"
46.0,"entrepreneur","single","tertiary","no",580.0,"yes","no","unknown",13.0,"may",36.0,1.0,-1.0,0.0,"unknown","no"
45.0,"blue-collar","married","secondary","no",105.0,"yes","yes","unknown",13.0,"may",119.0,1.0,-1.0,0.0,"unknown","no"
27.0,"blue-collar","married","secondary","no",0.0,"yes","no","unknown",13.0,"may",296.0,1.0,-1.0,0.0,"unknown","no"
53.0,"retired","married","tertiary","no",1691.0,"no","no","unknown",13.0,"may",916.0,2.0,-1.0,0.0,"unknown","no"
34.0,"technician","single","tertiary","no",2.0,"yes","no","unknown",13.0,"may",60.0,2.0,-1.0,0.0,"unknown","no"
41.0,"blue-collar","married","primary","no",1135.0,"yes","no","unknown",13.0,"may",265.0,1.0,-1.0,0.0,"unknown","no"
28.0,"technician","single","secondary","no",26765.0,"no","no","unknown",13.0,"may",210.0,8.0,-1.0,0.0,"unknown","no"
51.0,"technician","married","secondary","no",463.0,"yes","no","unknown",13.0,"may",213.0,5.0,-1.0,0.0,"unknown","no"
56.0,"entrepreneur","married","unknown","no",88.0,"yes","no","unknown",13.0,"may",172.0,2.0,-1.0,0.0,"unknown","no"
51.0,"technician","married","secondary","no",12061.0,"yes","no","unknown",13.0,"may",332.0,1.0,-1.0,0.0,"unknown","no"
44.0,"admin.","married","secondary","no",1423.0,"yes","no","unknown",13.0,"may",162.0,4.0,-1.0,0.0,"unknown","no"
32.0,"admin.","divorced","secondary","no",1611.0,"yes","yes","unknown",13.0,"may",93.0,1.0,-1.0,0.0,"unknown","no"
40.0,"blue-collar","married","secondary","no",59.0,"yes","no","unknown",13.0,"may",420.0,1.0,-1.0,0.0,"unknown","no"
43.0,"blue-collar","married","primary","no",17.0,"yes","no","unknown",13.0,"may",119.0,10.0,-1.0,0.0,"unknown","no"
26.0,"management","married","tertiary","no",1531.0,"yes","no","unknown",13.0,"may",129.0,4.0,-1.0,0.0,"unknown","no"
26.0,"blue-collar","married","secondary","no",3108.0,"yes","no","unknown",13.0,"may",481.0,3.0,-1.0,0.0,"unknown","no"
47.0,"technician","married","secondary","no",449.0,"yes","yes","unknown",13.0,"may",92.0,4.0,-1.0,0.0,"unknown","no"
58.0,"blue-collar","married","primary","no",1357.0,"yes","no","unknown",13.0,"may",150.0,2.0,-1.0,0.0,"unknown","no"
53.0,"blue-collar","divorced","primary","no",2477.0,"yes","no","unknown",13.0,"may",175.0,2.0,-1.0,0.0,"unknown","no"
42.0,"services","married","secondary","no",693.0,"yes","no","unknown",13.0,"may",187.0,2.0,-1.0,0.0,"unknown","no"
49.0,"management","married","tertiary","no",735.0,"yes","no","unknown",13.0,"may",50.0,3.0,-1.0,0.0,"unknown","no"
57.0,"retired","divorced","primary","no",515.0,"yes","no","unknown",13.0,"may",288.0,2.0,-1.0,0.0,"unknown","no"
57.0,"admin.","married","secondary","no",7.0,"yes","no","unknown",14.0,"may",65.0,6.0,-1.0,0.0,"unknown","no"
42.0,"blue-collar","divorced","primary","no",419.0,"yes","yes","unknown",14.0,"may",96.0,4.0,-1.0,0.0,"unknown","no"
42.0,"admin.","single","secondary","no",243.0,"yes","no","unknown",14.0,"may",46.0,5.0,-1.0,0.0,"unknown","no"
55.0,"retired","married","secondary","no",188.0,"no","no","unknown",14.0,"may",139.0,2.0,-1.0,0.0,"unknown","no"
48.0,"entrepreneur","married","unknown","no",2550.0,"yes","no","unknown",14.0,"may",175.0,3.0,-1.0,0.0,"unknown","no"
50.0,"admin.","married","secondary","no",1917.0,"yes","no","unknown",14.0,"may",200.0,2.0,-1.0,0.0,"unknown","no"
58.0,"blue-collar","married","unknown","no",4871.0,"yes","no","unknown",14.0,"may",133.0,2.0,-1.0,0.0,"unknown","no"
28.0,"blue-collar","single","primary","no",348.0,"yes","yes","unknown",14.0,"may",305.0,3.0,-1.0,0.0,"unknown","no"
46.0,"blue-collar","married","secondary","no",2121.0,"yes","no","unknown",14.0,"may",160.0,1.0,-1.0,0.0,"unknown","no"
48.0,"blue-collar","married","primary","no",5154.0,"yes","no","unknown",14.0,"may",70.0,1.0,-1.0,0.0,"unknown","no"
45.0,"management","married","tertiary","no",37378.0,"yes","no","unknown",14.0,"may",167.0,1.0,-1.0,0.0,"unknown","no"
46.0,"blue-collar","married","primary","no",0.0,"yes","no","unknown",14.0,"may",73.0,1.0,-1.0,0.0,"unknown","no"
50.0,"blue-collar","divorced","secondary","no",204.0,"yes","yes","unknown",14.0,"may",421.0,1.0,-1.0,0.0,"unknown","no"
40.0,"management","married","tertiary","no",413.0,"yes","no","unknown",14.0,"may",150.0,1.0,-1.0,0.0,"unknown","no"
57.0,"management","married","tertiary","no",0.0,"yes","no","unknown",14.0,"may",124.0,1.0,-1.0,0.0,"unknown","no"
47.0,"management","married","primary","no",4151.0,"yes","no","unknown",14.0,"may",114.0,1.0,-1.0,0.0,"unknown","no"
43.0,"technician","married","secondary","no",212.0,"yes","no","unknown",14.0,"may",78.0,1.0,-1.0,0.0,"unknown","no"
53.0,"technician","married","secondary","no",719.0,"yes","no","unknown",14.0,"may",230.0,1.0,-1.0,0.0,"unknown","no"
42.0,"management","married","tertiary","no",1.0,"no","no","unknown",14.0,"may",253.0,1.0,-1.0,0.0,"unknown","no"
59.0,"retired","married","secondary","no",2516.0,"yes","yes","unknown",14.0,"may",282.0,1.0,-1.0,0.0,"unknown","no"
25.0,"unknown","single","unknown","no",329.0,"yes","no","unknown",14.0,"may",158.0,2.0,-1.0,0.0,"unknown","no"
51.0,"management","divorced","tertiary","no",482.0,"yes","no","unknown",14.0,"may",178.0,1.0,-1.0,0.0,"unknown","no"
41.0,"blue-collar","married","primary","no",1654.0,"yes","no","unknown",14.0,"may",35.0,1.0,-1.0,0.0,"unknown","no"
30.0,"blue-collar","married","secondary","no",938.0,"yes","no","unknown",14.0,"may",159.0,1.0,-1.0,0.0,"unknown","no"
46.0,"blue-collar","married","secondary","no",1733.0,"yes","no","unknown",14.0,"may",546.0,1.0,-1.0,0.0,"unknown","no"
45.0,"blue-collar","married","primary","no",246.0,"yes","no","unknown",14.0,"may",263.0,1.0,-1.0,0.0,"unknown","no"
54.0,"retired","married","secondary","no",918.0,"yes","no","unknown",14.0,"may",189.0,1.0,-1.0,0.0,"unknown","no"
41.0,"blue-collar","married","primary","no",2097.0,"yes","no","unknown",14.0,"may",160.0,1.0,-1.0,0.0,"unknown","no"
44.0,"blue-collar","single","unknown","no",-101.0,"yes","no","unknown",14.0,"may",143.0,1.0,-1.0,0.0,"unknown","no"
57.0,"admin.","divorced","primary","no",628.0,"yes","yes","unknown",14.0,"may",191.0,1.0,-1.0,0.0,"unknown","no"
42.0,"technician","married","secondary","no",0.0,"yes","no","unknown",14.0,"may",833.0,1.0,-1.0,0.0,"unknown","no"
41.0,"services","married","primary","no",299.0,"yes","no","unknown",14.0,"may",72.0,1.0,-1.0,0.0,"unknown","no"
44.0,"self-employed","divorced","secondary","no",80.0,"yes","yes","unknown",14.0,"may",387.0,2.0,-1.0,0.0,"unknown","no"
57.0,"retired","married","tertiary","no",1180.0,"yes","yes","unknown",14.0,"may",191.0,2.0,-1.0,0.0,"unknown","no"
42.0,"blue-collar","married","primary","no",505.0,"yes","no","unknown",14.0,"may",521.0,2.0,-1.0,0.0,"unknown","no"
56.0,"blue-collar","married","secondary","no",881.0,"yes","no","unknown",14.0,"may",225.0,2.0,-1.0,0.0,"unknown","no"
36.0,"management","single","tertiary","no",-38.0,"yes","no","unknown",14.0,"may",784.0,1.0,-1.0,0.0,"unknown","no"
40.0,"entrepreneur","married","secondary","no",264.0,"yes","no","unknown",14.0,"may",222.0,2.0,-1.0,0.0,"unknown","no"
33.0,"admin.","single","secondary","no",1613.0,"yes","no","unknown",14.0,"may",565.0,1.0,-1.0,0.0,"unknown","no"
45.0,"entrepreneur","single","tertiary","no",1410.0,"yes","no","unknown",14.0,"may",44.0,8.0,-1.0,0.0,"unknown","no"
49.0,"entrepreneur","married","primary","no",-63.0,"yes","no","unknown",14.0,"may",416.0,2.0,-1.0,0.0,"unknown","no"
49.0,"services","married","secondary","no",892.0,"no","no","unknown",14.0,"may",102.0,2.0,-1.0,0.0,"unknown","no"
45.0,"unemployed","married","primary","no",1292.0,"yes","no","unknown",14.0,"may",70.0,2.0,-1.0,0.0,"unknown","no"
54.0,"management","divorced","secondary","no",155.0,"yes","no","unknown",14.0,"may",75.0,1.0,-1.0,0.0,"unknown","no"
60.0,"management","married","primary","no",703.0,"yes","no","unknown",14.0,"may",378.0,1.0,-1.0,0.0,"unknown","no"
53.0,"services","married","secondary","no",10749.0,"yes","no","unknown",14.0,"may",221.0,1.0,-1.0,0.0,"unknown","no"
51.0,"unemployed","married","secondary","no",760.0,"yes","no","unknown",14.0,"may",411.0,1.0,-1.0,0.0,"unknown","no"
32.0,"technician","single","unknown","no",10600.0,"no","no","unknown",14.0,"may",485.0,2.0,-1.0,0.0,"unknown","no"
29.0,"management","single","tertiary","no",1952.0,"yes","no","unknown",14.0,"may",354.0,1.0,-1.0,0.0,"unknown","no"
42.0,"blue-collar","married","secondary","no",171.0,"yes","no","unknown",14.0,"may",55.0,1.0,-1.0,0.0,"unknown","no"
34.0,"self-employed","single","tertiary","no",2800.0,"yes","no","unknown",14.0,"may",668.0,1.0,-1.0,0.0,"unknown","no"
